transaction_id,guest_name,room_no,folio_no,transaction_date,amount_rm,card_last4,payment_method,allocation_status
TXN000489,Guest 0421,565,31320,2025-03-10,462.34,1133,Visa,Matched
TXN001826,Guest 0724,473,38654,2025-03-23,456.37,3959,American Express,Matched
TXN001172,Guest 0752,412,38007,2025-02-26,305.81,1220,Visa,Matched
TXN000147,Guest 0142,390,35391,2025-01-04,610.73,9877,American Express,Matched
TXN001718,Guest 0201,623,37062,2025-02-04,876.42,3703,Mastercard,Matched
TXN001944,Guest 0776,555,31449,2025-01-03,804.45,3372,Visa,Unmatched
TXN000403,Guest 0597,380,33097,2025-01-29,533.5,4638,Mastercard,Matched
TXN000955,Guest 0222,363,34290,2025-03-12,643.2,0128,Mastercard,Matched
TXN001893,Guest 0349,188,33219,2025-03-21,344.29,5272,Mastercard,Matched
TXN000660,Guest 0129,449,32230,2025-01-26,491.96,7057,Visa,Matched
TXN001373,Guest 0247,352,35946,2025-02-10,192.63,9165,American Express,Matched
TXN000464,Guest 0469,559,31121,2025-02-07,322.33,3895,Mastercard,Matched
TXN001350,Guest 0625,507,37906,2025-02-23,225.25,3894,Mastercard,Pending
TXN000187,Guest 0245,286,33902,2025-01-15,604.0,2655,Mastercard,Matched
TXN001148,Guest 0670,678,34457,2025-03-11,441.5,0125,Visa,Matched
TXN001225,Guest 0487,470,35176,2025-02-07,449.07,8254,Visa,Matched
TXN000609,Guest 0421,710,30849,2025-03-29,695.77,8836,Mastercard,Matched
TXN000144,Guest 0489,414,39640,2025-02-06,422.18,6868,Mastercard,Matched
TXN000752,Guest 0065,205,34243,2025-01-14,265.15,1144,Visa,Matched
TXN001535,Guest 0071,162,32225,2025-03-15,665.33,1235,Visa,Matched
TXN000982,Guest 0049,771,35882,2025-03-05,852.89,2466,Mastercard,Matched
TXN000198,Guest 0689,187,32576,2025-01-11,683.12,7332,Mastercard,Matched
TXN001634,Guest 0609,298,34278,2025-03-21,546.78,0434,Visa,Matched
TXN000884,Guest 0040,213,31878,2025-01-14,80.58,8491,Mastercard,Unmatched
TXN000280,Guest 0538,691,33765,2025-01-08,364.24,8397,Visa,Matched
TXN000294,Guest 0600,166,37350,2025-01-30,149.3,1487,Visa,Matched
TXN001838,Guest 0480,125,36604,2025-01-28,718.86,5673,Mastercard,Matched
TXN000401,Guest 0006,365,35370,2025-03-31,536.43,1840,Visa,Matched
TXN000123,Guest 0466,789,38023,2025-02-28,227.38,4794,Mastercard,Matched
TXN001208,Guest 0652,627,32200,2025-03-06,615.24,5209,Mastercard,Matched
TXN000203,Guest 0032,341,32214,2025-02-14,606.27,1994,Mastercard,Matched
TXN001463,Guest 0694,595,32118,2025-01-05,673.58,5802,American Express,Matched
TXN000836,Guest 0435,469,37867,2025-03-11,427.05,9539,Visa,Matched
TXN000247,Guest 0461,291,37908,2025-03-10,305.86,7836,Visa,Pending
TXN001440,Guest 0664,489,34752,2025-03-27,981.13,3485,Visa,Matched
TXN001767,Guest 0543,316,38788,2025-02-15,372.23,6857,Mastercard,Matched
TXN001917,Guest 0054,328,36676,2025-01-26,157.64,5731,Visa,Pending
TXN001708,Guest 0605,325,33909,2025-03-24,359.63,4776,Visa,Pending
TXN001929,Guest 0531,180,39319,2025-01-17,742.12,8227,Mastercard,Matched
TXN001154,Guest 0635,588,38201,2025-03-23,692.97,5830,Visa,Matched
TXN001662,Guest 0375,256,34759,2025-02-24,496.59,6521,Mastercard,Matched
TXN001427,Guest 0385,679,35780,2025-03-02,817.59,6597,Visa,Matched
TXN000385,Guest 0147,368,32450,2025-01-03,276.96,1674,Visa,Matched
TXN001772,Guest 0265,256,30393,2025-02-03,711.46,9055,Mastercard,Matched
TXN000855,Guest 0580,139,38723,2025-01-26,526.17,4836,Visa,Matched
TXN001590,Guest 0728,692,35623,2025-01-03,616.76,0797,Visa,Matched
TXN000220,Guest 0155,214,39377,2025-03-23,377.14,6893,American Express,Matched
TXN000642,Guest 0398,123,30124,2025-03-24,284.15,0516,Visa,Matched
TXN000002,Guest 0050,690,38292,2025-03-11,195.75,5450,Visa,Unmatched
TXN000113,Guest 0732,206,34612,2025-02-20,496.44,0024,Mastercard,Matched
TXN000699,Guest 0104,311,33294,2025-01-05,249.18,8772,Mastercard,Matched
TXN001931,Guest 0568,748,33358,2025-01-09,437.44,5086,Mastercard,Matched
TXN000952,Guest 0407,136,34323,2025-01-28,394.33,3026,Visa,Matched
TXN001649,Guest 0799,781,35483,2025-03-29,510.53,4194,Visa,Unmatched
TXN001637,Guest 0433,279,31453,2025-01-15,430.16,6725,Visa,Unmatched
TXN001762,Guest 0405,214,37174,2025-02-06,594.42,7230,Mastercard,Matched
TXN001411,Guest 0057,116,30808,2025-01-06,154.11,3616,Mastercard,Matched
TXN001410,Guest 0380,596,30608,2025-01-26,926.52,0814,American Express,Pending
TXN001534,Guest 0792,412,35125,2025-01-17,214.55,1900,Mastercard,Matched
TXN001292,Guest 0372,717,37558,2025-03-19,395.13,3429,Mastercard,Matched
TXN001823,Guest 0439,710,30299,2025-01-28,136.09,7801,Mastercard,Matched
TXN000442,Guest 0001,349,32742,2025-01-28,593.19,2212,Mastercard,Unmatched
TXN001521,Guest 0661,406,31511,2025-03-19,775.51,6328,American Express,Matched
TXN001137,Guest 0465,421,35655,2025-03-07,138.39,0165,Visa,Matched
TXN001716,Guest 0230,402,34375,2025-03-21,176.34,9873,Mastercard,Matched
TXN001257,Guest 0139,142,39146,2025-01-20,271.01,1006,Mastercard,Matched
TXN001878,Guest 0197,271,34976,2025-03-22,1179.68,0577,Visa,Unmatched
TXN001632,Guest 0437,491,33902,2025-03-22,228.9,5176,Mastercard,Matched
TXN001696,Guest 0514,145,37054,2025-03-03,549.03,6018,Mastercard,Matched
TXN001398,Guest 0769,375,30247,2025-02-28,1202.5,6919,Visa,Matched
TXN000664,Guest 0398,364,32749,2025-01-19,1100.14,6585,Visa,Matched
TXN001850,Guest 0180,142,32073,2025-01-15,402.0,0271,Visa,Matched
TXN001258,Guest 0157,302,36427,2025-02-19,303.61,4573,Visa,Matched
TXN001788,Guest 0017,527,35231,2025-01-09,1496.08,3826,Visa,Matched
TXN001701,Guest 0123,536,35289,2025-01-24,505.83,7798,Visa,Matched
TXN000318,Guest 0350,390,39160,2025-03-07,561.35,8460,American Express,Matched
TXN000649,Guest 0750,305,35503,2025-03-28,543.4,6425,Mastercard,Matched
TXN001435,Guest 0189,468,34104,2025-01-29,476.6,4860,Mastercard,Matched
TXN001480,Guest 0624,503,34412,2025-02-07,385.58,3748,Mastercard,Matched
TXN000710,Guest 0700,398,34954,2025-02-11,256.85,7242,Visa,Unmatched
TXN001383,Guest 0769,372,32373,2025-02-01,580.66,3050,Mastercard,Matched
TXN001283,Guest 0776,678,37135,2025-02-05,472.75,1926,Mastercard,Matched
TXN001769,Guest 0647,429,32842,2025-01-07,180.33,0459,American Express,Matched
TXN000973,Guest 0479,685,32186,2025-02-12,331.05,9458,Visa,Pending
TXN000628,Guest 0004,227,36166,2025-02-03,545.38,8692,American Express,Matched
TXN000633,Guest 0731,293,31924,2025-02-09,797.76,2346,American Express,Matched
TXN001307,Guest 0221,376,35402,2025-01-23,599.19,3419,Visa,Matched
TXN001401,Guest 0652,696,37455,2025-03-18,937.34,4367,Visa,Unmatched
TXN001409,Guest 0528,492,35383,2025-01-01,676.86,8426,Mastercard,Matched
TXN001249,Guest 0113,730,34027,2025-01-30,312.31,0434,Visa,Pending
TXN001968,Guest 0194,524,32342,2025-02-12,821.24,1661,Mastercard,Matched
TXN001255,Guest 0190,342,32073,2025-02-28,1084.59,6487,Visa,Matched
TXN001497,Guest 0083,639,37630,2025-02-19,507.73,9519,Mastercard,Matched
TXN001372,Guest 0191,617,30945,2025-01-31,1321.39,0147,Mastercard,Matched
TXN001530,Guest 0097,151,30584,2025-03-24,427.56,1922,Mastercard,Matched
TXN001664,Guest 0770,416,36209,2025-02-19,369.08,3977,Visa,Matched
TXN001355,Guest 0781,649,39251,2025-01-20,586.06,1435,Mastercard,Matched
TXN001941,Guest 0436,279,36290,2025-01-15,609.93,5076,Visa,Matched
TXN001916,Guest 0063,109,39469,2025-02-16,398.48,0012,Mastercard,Matched
TXN001644,Guest 0394,575,36277,2025-02-23,408.74,4379,Mastercard,Matched
TXN001883,Guest 0461,683,39273,2025-01-17,828.52,7631,American Express,Matched
TXN000796,Guest 0733,233,31101,2025-01-27,516.77,6837,Mastercard,Unmatched
TXN000646,Guest 0005,382,37076,2025-01-30,542.99,7038,Visa,Matched
TXN001013,Guest 0037,519,37427,2025-01-23,-370.33,6997,Mastercard,Matched
TXN001854,Guest 0282,579,35366,2025-01-15,608.82,1967,American Express,Matched
TXN000557,Guest 0639,209,31420,2025-03-08,766.93,0684,Visa,Matched
TXN000682,Guest 0081,220,33401,2025-01-13,346.5,6260,Visa,Pending
TXN000578,Guest 0361,240,30901,2025-02-17,313.39,7138,Visa,Pending
TXN001110,Guest 0189,300,32924,2025-01-05,336.72,1056,Visa,Matched
TXN001267,Guest 0591,480,37737,2025-01-05,1384.19,5430,American Express,Matched
TXN001723,Guest 0601,579,38100,2025-02-28,148.75,5727,Mastercard,Matched
TXN001184,Guest 0047,725,33280,2025-02-10,580.5,2060,American Express,Matched
TXN000525,Guest 0050,660,32979,2025-01-29,596.37,8869,American Express,Matched
TXN001060,Guest 0219,542,34843,2025-01-28,242.24,8207,Visa,Matched
TXN000541,Guest 0232,519,39382,2025-03-05,963.14,2389,American Express,Matched
TXN001195,Guest 0592,359,37425,2025-02-17,791.0,9384,Visa,Matched
TXN001679,Guest 0431,528,34364,2025-03-25,326.89,2771,Visa,Unmatched
TXN000749,Guest 0332,705,33637,2025-01-29,276.67,9133,Visa,Matched
TXN001866,Guest 0622,494,35101,2025-02-06,821.16,7664,Mastercard,Matched
TXN001431,Guest 0200,773,38977,2025-02-12,530.19,0240,Visa,Matched
TXN000485,Guest 0276,428,37132,2025-02-11,246.79,9482,American Express,Matched
TXN001758,Guest 0438,470,30199,2025-02-24,423.04,9747,American Express,Matched
TXN000096,Guest 0623,483,36425,2025-01-26,1527.45,6383,Visa,Matched
TXN001021,Guest 0280,716,35190,2025-01-06,1014.99,4721,Mastercard,Unmatched
TXN000564,Guest 0327,232,30336,2025-01-17,295.12,5092,Visa,Matched
TXN001265,Guest 0422,683,35168,2025-01-22,351.57,0393,Mastercard,Unmatched
TXN000743,Guest 0410,400,35278,2025-02-27,265.19,6948,Visa,Matched
TXN000864,Guest 0490,603,35575,2025-03-11,103.79,8684,American Express,Matched
TXN001599,Guest 0228,627,30153,2025-03-18,336.16,3467,Mastercard,Matched
TXN001715,Guest 0581,770,31446,2025-02-27,641.9,8080,Visa,Matched
TXN001485,Guest 0327,473,30271,2025-02-07,183.03,6621,Visa,Matched
TXN000892,Guest 0455,500,33366,2025-03-05,352.71,4419,Mastercard,Matched
TXN001578,Guest 0686,754,33490,2025-03-13,690.72,8957,Visa,Unmatched
TXN001039,Guest 0227,796,38098,2025-02-09,955.07,2942,Visa,Matched
TXN000207,Guest 0108,734,37061,2025-03-10,285.79,8436,American Express,Unmatched
TXN000393,Guest 0494,109,32568,2025-02-03,349.38,6314,Visa,Matched
TXN000795,Guest 0056,378,37296,2025-02-08,164.53,0090,Visa,Matched
TXN000871,Guest 0227,234,31510,2025-02-11,428.68,9088,Visa,Matched
TXN000398,Guest 0232,281,31543,2025-01-18,445.92,3786,Mastercard,Matched
TXN000767,Guest 0296,499,36651,2025-02-25,518.8,5207,Mastercard,Matched
TXN001856,Guest 0570,512,38286,2025-03-18,1286.98,7860,Visa,Matched
TXN001242,Guest 0167,714,36218,2025-03-11,217.63,3206,Mastercard,Unmatched
TXN001029,Guest 0180,591,34457,2025-02-20,513.49,9312,American Express,Matched
TXN001793,Guest 0205,374,37425,2025-01-31,382.52,9214,Mastercard,Matched
TXN000643,Guest 0163,767,39725,2025-03-18,770.64,3120,Visa,Matched
TXN001907,Guest 0573,428,37508,2025-01-27,681.35,0031,Mastercard,Matched
TXN000613,Guest 0146,650,39222,2025-03-12,249.4,4209,American Express,Unmatched
TXN001763,Guest 0461,237,35230,2025-01-01,328.53,9577,American Express,Matched
TXN000961,Guest 0738,367,32835,2025-01-14,1457.4,4240,Mastercard,Matched
TXN001571,Guest 0640,633,36881,2025-01-08,726.09,2611,Mastercard,Matched
TXN000726,Guest 0495,434,35851,2025-01-11,233.27,9467,Visa,Matched
TXN000684,Guest 0649,149,38217,2025-03-28,1043.4,3188,Mastercard,Matched
TXN000099,Guest 0601,655,37892,2025-02-27,374.31,5356,Mastercard,Matched
TXN000805,Guest 0138,584,34402,2025-03-08,820.72,4395,Mastercard,Matched
TXN001752,Guest 0639,252,34123,2025-03-21,489.22,2605,Visa,Matched
TXN001598,Guest 0444,575,34152,2025-03-07,265.08,9535,Mastercard,Matched
TXN000407,Guest 0297,281,37415,2025-02-09,438.88,2950,Mastercard,Matched
TXN000503,Guest 0603,798,35118,2025-03-28,978.07,8438,Visa,Matched
TXN001072,Guest 0385,510,37953,2025-01-19,301.32,0034,Mastercard,Matched
TXN001057,Guest 0642,763,33783,2025-02-10,311.91,0139,Mastercard,Pending
TXN000930,Guest 0523,255,37513,2025-02-22,254.71,4694,Visa,Matched
TXN000780,Guest 0037,151,32685,2025-03-18,195.35,4948,American Express,Matched
TXN000201,Guest 0293,575,39384,2025-02-02,1000.06,2891,Mastercard,Matched
TXN000135,Guest 0353,790,36512,2025-03-13,438.23,5331,Visa,Pending
TXN001052,Guest 0141,206,34323,2025-02-02,271.17,4435,Mastercard,Pending
TXN000041,Guest 0232,330,33984,2025-01-15,432.46,0750,Mastercard,Matched
TXN001018,Guest 0173,473,36813,2025-02-14,826.67,2297,Visa,Matched
TXN000231,Guest 0507,152,34752,2025-02-11,255.95,6390,Visa,Pending
TXN001514,Guest 0113,708,32616,2025-01-30,230.5,9500,Visa,Matched
TXN001797,Guest 0550,708,38717,2025-03-29,257.96,8369,Mastercard,Matched
TXN000379,Guest 0791,217,35755,2025-02-04,301.04,9656,American Express,Unmatched
TXN000289,Guest 0750,635,32712,2025-02-18,521.03,1066,American Express,Matched
TXN000419,Guest 0231,599,39810,2025-01-27,792.18,0955,Mastercard,Matched
TXN001699,Guest 0232,603,30732,2025-02-02,395.88,4097,Mastercard,Matched
TXN000392,Guest 0154,671,33880,2025-01-17,402.02,9375,Mastercard,Matched
TXN000593,Guest 0426,151,33700,2025-01-22,196.68,4197,Mastercard,Matched
TXN001523,Guest 0663,626,34767,2025-01-18,194.59,0784,Visa,Matched
TXN001163,Guest 0129,301,36257,2025-03-18,342.75,6264,Mastercard,Matched
TXN001087,Guest 0146,681,34467,2025-03-14,564.43,9869,Visa,Matched
TXN001496,Guest 0426,231,38763,2025-02-08,447.07,5557,Mastercard,Matched
TXN000648,Guest 0630,157,38013,2025-02-18,1088.95,2842,Visa,Matched
TXN001153,Guest 0158,283,31404,2025-02-08,250.48,5216,Mastercard,Matched
TXN001368,Guest 0231,508,34870,2025-02-10,161.54,0982,Visa,Matched
TXN000521,Guest 0355,793,30044,2025-02-02,401.89,3239,American Express,Matched
TXN001863,Guest 0199,504,37909,2025-03-18,864.44,5714,Visa,Matched
TXN001881,Guest 0692,209,33599,2025-02-04,298.75,0716,Visa,Matched
TXN000065,Guest 0472,629,33725,2025-02-06,507.26,6611,American Express,Unmatched
TXN001837,Guest 0158,714,33871,2025-03-26,593.71,8100,Mastercard,Unmatched
TXN000015,Guest 0519,298,35341,2025-03-06,243.25,2368,Mastercard,Matched
TXN001181,Guest 0179,698,34454,2025-02-24,202.36,7087,Visa,Matched
TXN001065,Guest 0566,460,30260,2025-03-09,768.15,2397,American Express,Matched
TXN000493,Guest 0744,587,32963,2025-03-09,434.13,9347,American Express,Matched
TXN000380,Guest 0523,750,32883,2025-01-24,306.73,6400,Mastercard,Matched
TXN000188,Guest 0207,250,39645,2025-02-04,168.93,6120,Mastercard,Matched
TXN000764,Guest 0029,267,38662,2025-03-26,348.85,1090,Mastercard,Pending
TXN000217,Guest 0361,442,34389,2025-01-08,672.34,3024,Mastercard,Unmatched
TXN000792,Guest 0125,793,39269,2025-02-10,447.82,,Visa,Matched
TXN001077,Guest 0088,331,38121,2025-03-06,202.08,3287,Mastercard,Pending
TXN000879,Guest 0697,570,35947,2025-02-19,215.84,3633,Mastercard,Matched
TXN000338,Guest 0656,330,30766,2025-01-29,439.3,4363,Visa,Matched
TXN001773,Guest 0423,387,35781,2025-02-02,332.85,8819,Mastercard,Matched
TXN000720,Guest 0131,205,36669,2025-02-23,687.39,0180,Visa,Matched
TXN001749,Guest 0736,745,35816,2025-03-14,152.57,2230,Visa,Unmatched
TXN000296,Guest 0642,795,37117,2025-02-16,1430.88,4599,Visa,Matched
TXN001726,Guest 0793,323,36759,2025-03-12,746.88,7398,Visa,Unmatched
TXN001017,Guest 0426,140,36113,2025-02-04,204.72,6621,Visa,Pending
TXN001276,Guest 0739,247,32166,2025-03-06,2316.78,5579,Mastercard,Matched
TXN001751,Guest 0466,716,36418,2025-03-25,447.67,3407,Visa,Matched
TXN001486,Guest 0022,223,38564,2025-03-19,282.67,5818,Visa,Matched
TXN000456,Guest 0381,147,31948,2025-02-19,321.18,7499,American Express,Matched
TXN001293,Guest 0191,338,32783,2025-02-09,512.24,4802,Visa,Pending
TXN000816,Guest 0076,308,32517,2025-03-17,366.45,5104,Visa,Matched
TXN001887,Guest 0067,793,33240,2025-02-28,258.18,7737,Visa,Matched
TXN000270,Guest 0782,453,37213,2025-02-23,536.54,7280,Visa,Matched
TXN000996,Guest 0505,249,37582,2025-02-26,493.05,7216,Mastercard,Matched
TXN000202,Guest 0007,623,39532,2025-03-23,453.23,7209,American Express,Matched
TXN000162,Guest 0196,374,32219,2025-03-01,131.84,6411,Mastercard,Matched
TXN001580,Guest 0063,370,36981,2025-02-24,302.74,7021,Mastercard,Matched
TXN000730,Guest 0370,565,33146,2025-03-01,251.1,1574,Mastercard,Matched
TXN000402,Guest 0454,183,37615,2025-03-11,120.55,2047,Visa,Matched
TXN000703,Guest 0177,481,35254,2025-01-16,470.44,1067,Mastercard,Matched
TXN001501,Guest 0049,762,38579,2025-02-17,245.46,3180,Mastercard,Matched
TXN001846,Guest 0382,213,33460,2025-02-25,838.55,9512,Visa,Matched
TXN001796,Guest 0221,243,34000,2025-01-19,450.87,7153,Mastercard,Matched
TXN001130,Guest 0634,523,39733,2025-02-28,291.74,1253,Visa,Unmatched
TXN000566,Guest 0346,337,32756,2025-01-22,726.15,4694,Visa,Matched
TXN001414,Guest 0076,724,33312,2025-03-13,192.55,8851,Mastercard,Matched
TXN001022,Guest 0105,424,39590,2025-01-07,797.22,3527,Visa,Matched
TXN001026,Guest 0502,184,39879,2025-01-06,598.82,9443,Visa,Matched
TXN001412,Guest 0790,428,31531,2025-02-20,512.53,7987,Mastercard,Matched
TXN001896,Guest 0744,659,30911,2025-03-18,824.53,8638,Visa,Pending
TXN001586,Guest 0174,618,30232,2025-01-29,330.46,3392,Visa,Pending
TXN001105,Guest 0561,177,32815,2025-01-28,205.13,3789,American Express,Matched
TXN000206,Guest 0639,665,39593,2025-01-24,602.4,2830,Visa,Matched
TXN000035,Guest 0789,398,32487,2025-03-21,281.24,0236,Mastercard,Matched
TXN000776,Guest 0242,132,39445,2025-03-27,316.79,8543,Mastercard,Unmatched
TXN000509,Guest 0326,286,36747,2025-01-25,879.89,8423,American Express,Matched
TXN001452,Guest 0045,618,37993,2025-01-04,414.22,3949,Visa,Matched
TXN001479,Guest 0328,166,37940,2025-01-21,223.96,3496,Visa,Matched
TXN001986,Guest 0272,317,30806,2025-03-13,856.45,2320,American Express,Matched
TXN001391,Guest 0203,226,39908,2025-01-28,626.88,3668,Visa,Matched
TXN000092,Guest 0262,130,39754,2025-03-14,223.78,0650,Mastercard,Matched
TXN001364,Guest 0657,697,31710,2025-01-19,820.24,8540,Visa,Matched
TXN000898,Guest 0501,508,33281,2025-01-05,214.73,5863,Visa,Matched
TXN000565,Guest 0352,727,30343,2025-03-22,1190.46,4652,Mastercard,Matched
TXN001370,Guest 0095,300,31844,2025-02-27,344.13,9770,Visa,Matched
TXN000777,Guest 0418,335,35225,2025-02-08,311.99,2448,Visa,Matched
TXN000242,Guest 0531,292,31621,2025-02-22,171.86,4247,Mastercard,Matched
TXN000014,Guest 0738,442,35899,2025-03-10,374.7,5704,Visa,Matched
TXN000316,Guest 0001,293,30569,2025-03-01,231.4,0313,Visa,Matched
TXN000601,Guest 0691,791,31356,2025-02-25,269.24,6221,Visa,Matched
TXN000388,Guest 0781,142,36999,2025-03-16,571.4,1670,Visa,Matched
TXN001298,Guest 0727,565,32470,2025-03-02,391.81,5566,Visa,Matched
TXN000167,Guest 0253,424,33025,2025-01-29,228.45,2753,Mastercard,Pending
TXN000841,Guest 0351,634,32833,2025-01-27,250.17,0623,American Express,Matched
TXN000021,Guest 0243,193,32580,2025-02-15,202.59,8796,Visa,Matched
TXN000647,Guest 0455,622,31417,2025-02-11,1187.46,8432,Mastercard,Matched
TXN001843,Guest 0448,488,38647,2025-03-15,551.96,7038,Visa,Matched
TXN001509,Guest 0047,497,36310,2025-03-19,624.4,2745,American Express,Unmatched
TXN001155,Guest 0055,660,34222,2025-01-28,260.6,3704,Visa,Matched
TXN001529,Guest 0150,119,38032,2025-01-02,322.43,3978,Visa,Matched
TXN000832,Guest 0637,175,32320,2025-01-22,434.3,2495,Visa,Matched
TXN001268,Guest 0553,541,34156,2025-02-03,401.89,2226,Visa,Pending
TXN001591,Guest 0090,158,31189,2025-03-08,663.68,6016,American Express,Unmatched
TXN001900,Guest 0740,712,32953,2025-01-31,410.57,7431,master card,Matched
TXN000563,Guest 0534,115,34745,2025-02-14,525.24,2682,Visa,Matched
TXN001967,Guest 0629,602,32099,2025-02-03,220.6,5317,Visa,Matched
TXN000687,Guest 0196,763,31918,2025-02-06,676.15,3771,Visa,Matched
TXN000958,Guest 0390,361,39321,2025-02-27,467.58,0836,Mastercard,Matched
TXN000190,Guest 0469,730,34654,2025-01-28,699.06,6501,Mastercard,Matched
TXN001807,Guest 0083,399,32351,2025-01-01,194.49,4284,American Express,Matched
TXN000976,Guest 0376,662,37461,2025-01-21,382.56,5056,Visa,Pending
TXN000700,Guest 0095,117,33927,2025-01-09,909.94,1610,American Express,Pending
TXN001500,Guest 0360,124,32002,2025-03-17,453.46,4072,Mastercard,Pending
TXN001706,Guest 0401,670,33667,2025-03-19,990.26,3171,Visa,Unmatched
TXN000511,Guest 0160,310,32759,2025-03-31,545.6,0768,Visa,Matched
TXN001083,Guest 0222,101,37325,2025-03-28,189.01,4072,Mastercard,Unmatched
TXN000475,Guest 0084,695,32416,2025-02-27,578.91,2688,Visa,Matched
TXN001585,Guest 0603,422,30093,2025-02-27,397.79,1402,Mastercard,Matched
TXN000857,Guest 0455,692,36919,2025-01-23,865.34,4226,Mastercard,Matched
TXN000748,Guest 0648,276,31631,2025-01-29,425.77,0801,Visa,Matched
TXN000253,Guest 0195,786,32753,2025-01-17,214.35,5912,Mastercard,Matched
TXN000022,Guest 0528,134,32929,2025-02-03,294.26,4031,Visa,Matched
TXN001338,Guest 0041,502,33799,2025-01-27,481.69,4494,Visa,Matched
TXN000460,Guest 0048,557,34835,2025-01-10,404.02,7697,Mastercard,Matched
TXN001185,Guest 0504,646,32298,2025-02-07,213.34,7490,Visa,Matched
TXN000277,Guest 0168,148,30712,2025-02-12,438.82,7815,Visa,Matched
TXN000956,Guest 0796,235,39090,2025-02-24,589.7,5129,Mastercard,Matched
TXN001216,Guest 0212,263,32464,2025-01-11,425.99,7880,American Express,Matched
TXN000386,Guest 0701,605,35534,2025-01-12,902.11,7916,Visa,Matched
TXN000806,Guest 0776,627,35234,2025-03-12,274.36,2735,Visa,Matched
TXN001438,Guest 0527,109,39346,2025-02-28,308.73,3919,Mastercard,Pending
TXN001516,Guest 0778,589,32781,2025-03-25,436.13,4243,American Express,Matched
TXN000344,Guest 0591,280,36719,2025-02-16,351.29,5650,American Express,Matched
TXN000770,Guest 0767,134,32026,2025-02-03,691.87,3885,Mastercard,Matched
TXN001333,Guest 0199,374,33396,2025-02-08,711.15,4057,Visa,Matched
TXN001686,Guest 0124,407,36526,2025-02-16,553.48,2100,Mastercard,Matched
TXN000131,Guest 0575,106,30710,2025-02-20,304.52,4725,Visa,Matched
TXN001688,Guest 0753,272,36081,2025-02-06,531.74,1544,Mastercard,Matched
TXN000872,Guest 0781,769,35619,2025-01-19,453.67,2545,Mastercard,Matched
TXN001124,Guest 0491,575,35039,2025-01-22,700.17,5094,Visa,Matched
TXN001397,Guest 0364,760,34834,2025-02-25,1024.21,1124,Mastercard,Matched
TXN000088,Guest 0531,750,34473,2025-01-29,306.94,9724,Mastercard,Matched
TXN001483,Guest 0637,311,34631,2025-01-27,1077.53,0748,American Express,Matched
TXN000331,Guest 0053,230,30647,2025-02-19,426.96,6649,Visa,Matched
TXN001239,Guest 0707,739,32844,2025-01-27,1066.24,0110,Visa,Matched
TXN000467,Guest 0241,659,33664,2025-01-15,721.7,9970,Mastercard,Matched
TXN000122,Guest 0763,761,35977,2025-03-02,496.72,3826,Mastercard,Matched
TXN001639,Guest 0067,176,38003,2025-01-17,1144.67,5251,Mastercard,Pending
TXN001045,Guest 0152,665,38418,2025-03-05,427.27,2676,American Express,Matched
TXN001725,Guest 0008,251,38874,2025-02-18,97.07,4212,Visa,Matched
TXN001096,Guest 0602,221,39976,2025-01-08,564.34,0933,Visa,Matched
TXN001131,Guest 0288,326,33210,2025-02-06,179.78,3013,Mastercard,Matched
TXN001295,Guest 0154,745,32368,2025-03-27,266.49,4963,Mastercard,Unmatched
TXN000861,Guest 0155,142,37272,2025-03-29,195.59,0984,Visa,Matched
TXN001460,Guest 0318,725,37569,2025-02-16,1209.63,3806,Visa,Matched
TXN001127,Guest 0666,274,38882,2025-03-18,778.71,1818,master card,Matched
